didok;stationsbezeichnung;datum;feiertag;wochentag;national;servicetyp;servicename;closed;von1;bis1;von2;bis2;von3;bis3;unternehmung;key;bpuic
3129;Wallisellen;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3129-2023-08-01T00:00:00-9999;8503129
3138;Wald;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3138-2023-05-18T00:00:00-9999;8503138
3138;Wald;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3138-2023-05-01T00:00:00-9999;8503138
3204;Horgen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3204-2023-05-29T00:00:00-9999;8503204
3204;Horgen;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3204-2023-05-18T00:00:00-9999;8503204
3204;Horgen;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3204-2023-05-01T00:00:00-9999;8503204
3204;Horgen;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3204-2023-04-10T00:00:00-9999;8503204
3206;Wädenswil;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;3206-2023-04-10T00:00:00-9999;8503206
3209;Pfäffikon SZ;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3209-2023-12-08T00:00:00-9999;8503209
3209;Pfäffikon SZ;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3209-2023-04-10T00:00:00-9999;8503209
3220;Lachen;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3220-2023-08-01T00:00:00-9999;8503220
3220;Lachen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3220-2023-05-29T00:00:00-9999;8503220
3225;Ziegelbrücke;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3225-2023-05-29T00:00:00-9999;8503225
3230;Glarus;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2023-08-01T00:00:00-9999;8503230
3230;Glarus;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2023-04-10T00:00:00-9999;8503230
3283;Einsiedeln;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SOB;3283-2023-04-10T00:00:00-9999;8503283
3301;Pfäffikon ZH;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3301-2023-05-01T00:00:00-9999;8503301
3301;Pfäffikon ZH;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3301-2023-04-07T00:00:00-9999;8503301
3305;Effretikon;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;3305-2023-08-01T00:00:00-9999;8503305
3305;Effretikon;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3305-2023-05-18T00:00:00-9999;8503305
3305;Effretikon;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3305-2023-05-01T00:00:00-9999;8503305
3315;Dielsdorf;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3315-2023-05-01T00:00:00-9999;8503315
3424;Schaffhausen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3424-2023-04-07T00:00:00-9999;8503424
3501;Döttingen;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3501-2023-06-08T00:00:00-9999;8503501
3501;Döttingen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3501-2023-05-29T00:00:00-9999;8503501
3504;Baden;27.05.2023;Pfingstsamstag;Saturday;ja;9999;Alle Services;;07:30;19:00;;;;;SBB;3504-2023-05-27T00:00:00-9999;8503504
3504;Baden;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3504-2023-04-07T00:00:00-9999;8503504
3508;Dietikon;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2023-05-18T00:00:00-9999;8503508
3509;Schlieren;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3509-2023-04-07T00:00:00-9999;8503509
3526;Regensdorf-Watt;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3526-2023-05-01T00:00:00-9999;8503526
3526;Regensdorf-Watt;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3526-2023-04-10T00:00:00-9999;8503526
4023;Romont;01.11.2023;Allerheiligen;Wednesday;ja;1000;Geldwechsel;ja;;;;;;;TPF;4023-2023-11-01T00:00:00-1000;8504023
4023;Romont;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;TPF;4023-2023-11-01T00:00:00-9999;8504023
4023;Romont;01.08.2023;Bundesfeiertag;Tuesday;ja;1000;Geldwechsel;ja;;;;;;;TPF;4023-2023-08-01T00:00:00-1000;8504023
4023;Romont;29.05.2023;Pfingstmontag;Monday;ja;700;Gepäckaufbewahrung;ja;;;;;;;TPF;4023-2023-05-29T00:00:00-700;8504023
4023;Romont;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;TPF;4023-2023-05-18T00:00:00-9999;8504023
4023;Romont;10.04.2023;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2023-04-10T00:00:00-100;8504023
4023;Romont;10.04.2023;Ostermontag;Monday;ja;2126;Western Union KTU;ja;;;;;;;TPF;4023-2023-04-10T00:00:00-2126;8504023
4023;Romont;07.04.2023;Karfreitag;Friday;ja;1000;Geldwechsel;ja;;;;;;;TPF;4023-2023-04-07T00:00:00-1000;8504023
4023;Romont;07.04.2023;Karfreitag;Friday;ja;2126;Western Union KTU;ja;;;;;;;TPF;4023-2023-04-07T00:00:00-2126;8504023
4062;Châtel-St-Denis;01.11.2023;Allerheiligen;Wednesday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4062-2023-11-01T00:00:00-2102;8504062
4062;Châtel-St-Denis;15.08.2023;Maria Himmelfahrt;Tuesday;ja;500;Gepäck;ja;;;;;;;TPF;4062-2023-08-15T00:00:00-500;8504062
4062;Châtel-St-Denis;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;TPF;4062-2023-05-29T00:00:00-9999;8504062
4062;Châtel-St-Denis;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;TPF;4062-2023-05-18T00:00:00-9999;8504062
4086;Bulle;01.11.2023;Allerheiligen;Wednesday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-11-01T00:00:00-700;8504086
4086;Bulle;18.05.2023;Auffahrt;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-05-18T00:00:00-100;8504086
4086;Bulle;18.05.2023;Auffahrt;Thursday;ja;500;Gepäck;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-05-18T00:00:00-500;8504086
4086;Bulle;07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-04-07T00:00:00-100;8504086
4086;Bulle;07.04.2023;Karfreitag;Friday;ja;500;Gepäck;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-04-07T00:00:00-500;8504086
4086;Bulle;07.04.2023;Karfreitag;Friday;ja;700;Gepäckaufbewahrung;;08:00;12:00;13:00;17:00;;;TPF;4086-2023-04-07T00:00:00-700;8504086
4100;Fribourg/Freiburg;15.08.2023;Maria Himmelfahrt;Tuesday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4100-2023-08-15T00:00:00-9999;8504100
4132;Estavayer-le-Lac TPF;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4132-2023-08-01T00:00:00-100;8504132
4132;Estavayer-le-Lac TPF;01.08.2023;Bundesfeiertag;Tuesday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4132-2023-08-01T00:00:00-2102;8504132
4132;Estavayer-le-Lac TPF;08.06.2023;Fronleichnam;Thursday;ja;900;Fundservice;ja;;;;;;;TPF;4132-2023-06-08T00:00:00-900;8504132
4132;Estavayer-le-Lac TPF;18.05.2023;Auffahrt;Thursday;ja;900;Fundservice;ja;;;;;;;TPF;4132-2023-05-18T00:00:00-900;8504132
4132;Estavayer-le-Lac TPF;10.04.2023;Ostermontag;Monday;ja;2102;Reisebüro KTU;ja;;;;;;;TPF;4132-2023-04-10T00:00:00-2102;8504132
4132;Estavayer-le-Lac TPF;07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4132-2023-04-07T00:00:00-100;8504132
4134;Payerne;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;4134-2023-05-29T00:00:00-9999;8504134
4134;Payerne;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;CFF;4134-2023-05-18T00:00:00-9999;8504134
4134;Payerne;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;4134-2023-04-10T00:00:00-9999;8504134
4200;Yverdon-les-Bains;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:30;17:00;;;CFF;4200-2023-05-29T00:00:00-9999;8504200
4221;Neuchâtel;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;CFF;4221-2023-08-01T00:00:00-100;8504221
4221;Neuchâtel;01.08.2023;Bundesfeiertag;Tuesday;ja;1000;Geldwechsel;;08:00;19:00;;;;;CFF;4221-2023-08-01T00:00:00-1000;8504221
4221;Neuchâtel;29.05.2023;Pfingstmontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;CFF;4221-2023-05-29T00:00:00-100;8504221
4221;Neuchâtel;01.05.2023;Tag der Arbeit;Monday;ja;1100;Western Union;;08:00;19:00;;;;;CFF;4221-2023-05-01T00:00:00-1100;8504221
4221;Neuchâtel;10.04.2023;Ostermontag;Monday;ja;1100;Western Union;;08:00;19:00;;;;;CFF;4221-2023-04-10T00:00:00-1100;8504221
4221;Neuchâtel;09.04.2023;Ostern;Sunday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;CFF;4221-2023-04-09T00:00:00-100;8504221
4221;Neuchâtel;07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;CFF;4221-2023-04-07T00:00:00-100;8504221
4221;Neuchâtel;07.04.2023;Karfreitag;Friday;ja;2130;Gepäckausgabe;;08:00;19:00;;;;;CFF;4221-2023-04-07T00:00:00-2130;8504221
4300;Biel/Bienne;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;4300-2023-05-29T00:00:00-9999;8504300
4300;Biel/Bienne;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;4300-2023-04-09T00:00:00-9999;8504300
4314;La Chaux-de-Fonds;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4314-2023-08-01T00:00:00-9999;8504314
4314;La Chaux-de-Fonds;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;CFF;4314-2023-05-01T00:00:00-9999;8504314
4332;Palézieux TPF;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;TPF;4332-2023-05-18T00:00:00-9999;8504332
4332;Palézieux TPF;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;TPF;4332-2023-04-10T00:00:00-9999;8504332
4881;Fribourg, gare (TPF);15.08.2023;Maria Himmelfahrt;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-08-15T00:00:00-100;8504881
4881;Fribourg, gare (TPF);15.08.2023;Maria Himmelfahrt;Tuesday;ja;900;Fundservice;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-08-15T00:00:00-900;8504881
4881;Fribourg, gare (TPF);01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-08-01T00:00:00-100;8504881
4881;Fribourg, gare (TPF);08.06.2023;Fronleichnam;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-06-08T00:00:00-100;8504881
4881;Fribourg, gare (TPF);10.04.2023;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-04-10T00:00:00-100;8504881
4881;Fribourg, gare (TPF);07.04.2023;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;13:00;14:00;17:00;;;TPF;4881-2023-04-07T00:00:00-100;8504881
5000;Luzern;01.08.2023;Bundesfeiertag;Tuesday;ja;700;Gepäckaufbewahrung;;08:00;19:00;;;;;SBB;5000-2023-08-01T00:00:00-700;8505000
5000;Luzern;29.05.2023;Pfingstmontag;Monday;ja;1100;Western Union;;07:00;20:00;;;;;SBB;5000-2023-05-29T00:00:00-1100;8505000
5000;Luzern;28.05.2023;Pfingsten;Sunday;ja;700;Gepäckaufbewahrung;;08:00;19:00;;;;;SBB;5000-2023-05-28T00:00:00-700;8505000
5000;Luzern;28.05.2023;Pfingsten;Sunday;ja;1400;Velovermietung;;08:00;19:00;;;;;SBB;5000-2023-05-28T00:00:00-1400;8505000
5000;Luzern;18.05.2023;Auffahrt;Thursday;ja;700;Gepäckaufbewahrung;;08:00;19:00;;;;;SBB;5000-2023-05-18T00:00:00-700;8505000
5000;Luzern;18.05.2023;Auffahrt;Thursday;ja;1000;Geldwechsel;;07:00;20:00;;;;;SBB;5000-2023-05-18T00:00:00-1000;8505000
5000;Luzern;10.04.2023;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;5000-2023-04-10T00:00:00-100;8505000
5000;Luzern;10.04.2023;Ostermontag;Monday;ja;500;Gepäck;;08:00;19:00;;;;;SBB;5000-2023-04-10T00:00:00-500;8505000
5000;Luzern;10.04.2023;Ostermontag;Monday;ja;900;Fundservice;;08:00;19:00;;;;;SBB;5000-2023-04-10T00:00:00-900;8505000
5000;Luzern;09.04.2023;Ostern;Sunday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;5000-2023-04-09T00:00:00-100;8505000
5000;Luzern;09.04.2023;Ostern;Sunday;ja;500;Gepäck;;08:00;19:00;;;;;SBB;5000-2023-04-09T00:00:00-500;8505000
5000;Luzern;09.04.2023;Ostern;Sunday;ja;900;Fundservice;;08:00;19:00;;;;;SBB;5000-2023-04-09T00:00:00-900;8505000
5000;Luzern;07.04.2023;Karfreitag;Friday;ja;1100;Western Union;;07:00;20:00;;;;;SBB;5000-2023-04-07T00:00:00-1100;8505000
5000;Luzern;07.04.2023;Karfreitag;Friday;ja;1400;Velovermietung;;08:00;19:00;;;;;SBB;5000-2023-04-07T00:00:00-1400;8505000
5004;Arth-Goldau;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-12-08T00:00:00-9999;8505004
5004;Arth-Goldau;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-06-08T00:00:00-9999;8505004
5004;Arth-Goldau;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-05-18T00:00:00-9999;8505004
5004;Arth-Goldau;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;5004-2023-04-09T00:00:00-9999;8505004
5007;Brunnen;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;5007-2023-12-08T00:00:00-9999;8505007
5007;Brunnen;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;5007-2023-08-01T00:00:00-9999;8505007
5007;Brunnen;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;5007-2023-04-07T00:00:00-9999;8505007
5113;Altdorf;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-11-01T00:00:00-9999;8505113
5113;Altdorf;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-05-28T00:00:00-9999;8505113
5113;Altdorf;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;5113-2023-04-07T00:00:00-9999;8505113
5213;Bellinzona;29.06.2023;St. Peter und Paul;Thursday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5213-2023-06-29T00:00:00-9999;8505213
5213;Bellinzona;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5213-2023-05-29T00:00:00-9999;8505213
5213;Bellinzona;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5213-2023-05-18T00:00:00-9999;8505213
5300;Lugano;08.06.2023;Fronleichnam;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;;08:00;19:00;;;;;FFS;5300-2023-06-08T00:00:00-100;8505300
5300;Lugano;29.05.2023;Pfingstmontag;Monday;ja;1400;Velovermietung;;09:00;19:00;;;;;FFS;5300-2023-05-29T00:00:00-1400;8505300
5300;Lugano;28.05.2023;Pfingsten;Sunday;ja;500;Gepäck;;08:00;19:00;;;;;FFS;5300-2023-05-28T00:00:00-500;8505300
5300;Lugano;28.05.2023;Pfingsten;Sunday;ja;900;Fundservice;;08:00;19:00;;;;;FFS;5300-2023-05-28T00:00:00-900;8505300
5300;Lugano;28.05.2023;Pfingsten;Sunday;ja;1200;Gruppenreisen;ja;;;;;;;FFS;5300-2023-05-28T00:00:00-1200;8505300
5300;Lugano;28.05.2023;Pfingsten;Sunday;ja;1400;Velovermietung;;09:00;19:00;;;;;FFS;5300-2023-05-28T00:00:00-1400;8505300
5300;Lugano;09.04.2023;Ostern;Sunday;ja;1100;Western Union;;08:00;19:00;;;;;FFS;5300-2023-04-09T00:00:00-1100;8505300
5300;Lugano;09.04.2023;Ostern;Sunday;ja;1200;Gruppenreisen;ja;;;;;;;FFS;5300-2023-04-09T00:00:00-1200;8505300
5300;Lugano;09.04.2023;Ostern;Sunday;ja;1400;Velovermietung;ja;;;;;;;FFS;5300-2023-04-09T00:00:00-1400;8505300
5305;Mendrisio;15.08.2023;Maria Himmelfahrt;Tuesday;ja;9999;Alle Services;ja;;;;;;;FFS;5305-2023-08-15T00:00:00-9999;8505305
5305;Mendrisio;29.06.2023;St. Peter und Paul;Thursday;ja;9999;Alle Services;ja;;;;;;;FFS;5305-2023-06-29T00:00:00-9999;8505305
5305;Mendrisio;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;FFS;5305-2023-04-10T00:00:00-9999;8505305
5307;Chiasso;08.12.2023;Maria Empfängnis;Friday;ja;9999;Alle Services;ja;;;;;;;FFS;5307-2023-12-08T00:00:00-9999;8505307
5307;Chiasso;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;12:00;13:30;16:30;;;FFS;5307-2023-05-29T00:00:00-9999;8505307
5307;Chiasso;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;12:00;13:30;16:30;;;FFS;5307-2023-05-18T00:00:00-9999;8505307
5307;Chiasso;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;;09:00;12:00;13:30;16:30;;;FFS;5307-2023-04-10T00:00:00-9999;8505307
5400;Locarno;08.06.2023;Fronleichnam;Thursday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5400-2023-06-08T00:00:00-9999;8505400
5400;Locarno;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:00;18:00;;;;;FFS;5400-2023-05-29T00:00:00-9999;8505400
6100;Frauenfeld;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;;08:30;12:00;13:00;17:00;;;SBB;6100-2023-04-07T00:00:00-9999;8506100
6105;Weinfelden;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;6105-2023-05-01T00:00:00-9999;8506105
6105;Weinfelden;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;6105-2023-04-10T00:00:00-9999;8506105
6109;Amriswil;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;6109-2023-05-29T00:00:00-9999;8506109
6121;Romanshorn;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:30;12:00;13:00;16:00;;;SBB;6121-2023-08-01T00:00:00-9999;8506121
6121;Romanshorn;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:00;16:00;;;SBB;6121-2023-05-29T00:00:00-9999;8506121
6121;Romanshorn;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;08:30;12:00;13:00;16:00;;;SBB;6121-2023-05-18T00:00:00-9999;8506121
6129;Konstanz;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;12:10;13:40;18:00;;;SBB;6129-2023-05-29T00:00:00-9999;8506129
6131;Kreuzlingen;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;12:00;13:00;17:00;;;SBB;6131-2023-05-29T00:00:00-9999;8506131
6131;Kreuzlingen;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;12:00;13:00;17:00;;;SBB;6131-2023-05-18T00:00:00-9999;8506131
6131;Kreuzlingen;01.05.2023;Tag der Arbeit;Monday;ja;9999;Alle Services;;09:00;12:00;13:00;17:00;;;SBB;6131-2023-05-01T00:00:00-9999;8506131
6131;Kreuzlingen;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;6131-2023-04-08T00:00:00-9999;8506131
6139;Stein am Rhein;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SBB;6139-2023-08-01T00:00:00-9999;8506139
6139;Stein am Rhein;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;6139-2023-04-10T00:00:00-9999;8506139
6200;Wattwil;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;;07:45;17:15;;;;;SOB;6200-2023-11-01T00:00:00-9999;8506200
6200;Wattwil;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-08-01T00:00:00-9999;8506200
6200;Wattwil;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-05-29T00:00:00-9999;8506200
6200;Wattwil;28.05.2023;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-05-28T00:00:00-9999;8506200
6200;Wattwil;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-04-10T00:00:00-9999;8506200
6200;Wattwil;09.04.2023;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-04-09T00:00:00-9999;8506200
6200;Wattwil;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SOB;6200-2023-04-07T00:00:00-9999;8506200
6208;Uzwil;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;08:00;12:00;13:00;15:30;;;SBB;6208-2023-04-08T00:00:00-9999;8506208
6210;Gossau SG;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;6210-2023-05-18T00:00:00-9999;8506210
6290;Herisau;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SOB;6290-2023-05-18T00:00:00-9999;8506290
6299;Nesslau-Neu St. Johann;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;SOB;6299-2023-08-01T00:00:00-9999;8506299
6299;Nesslau-Neu St. Johann;29.05.2023;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SOB;6299-2023-05-29T00:00:00-9999;8506299
6299;Nesslau-Neu St. Johann;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SOB;6299-2023-05-18T00:00:00-9999;8506299
6299;Nesslau-Neu St. Johann;07.04.2023;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SOB;6299-2023-04-07T00:00:00-9999;8506299
6302;St. Gallen;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;;07:30;20:00;;;;;SBB;6302-2023-04-08T00:00:00-9999;8506302
6311;Rorschach;01.11.2023;Allerheiligen;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;6311-2023-11-01T00:00:00-9999;8506311
6314;St. Margrethen;08.04.2023;Ostersamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;SBB;6314-2023-04-08T00:00:00-9999;8506314
7000;Bern;01.08.2023;Bundesfeiertag;Tuesday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;SBB;7000-2023-08-01T00:00:00-100;8507000
7000;Bern;01.08.2023;Bundesfeiertag;Tuesday;ja;1000;Geldwechsel;;09:00;19:00;;;;;SBB;7000-2023-08-01T00:00:00-1000;8507000
7000;Bern;28.05.2023;Pfingsten;Sunday;ja;1000;Geldwechsel;;09:00;19:00;;;;;SBB;7000-2023-05-28T00:00:00-1000;8507000
7000;Bern;10.04.2023;Ostermontag;Monday;ja;1100;Western Union;;07:00;20:00;;;;;SBB;7000-2023-04-10T00:00:00-1100;8507000
7000;Bern;09.04.2023;Ostern;Sunday;ja;1100;Western Union;;07:00;20:00;;;;;SBB;7000-2023-04-09T00:00:00-1100;8507000
7000;Bern;09.04.2023;Ostern;Sunday;ja;1200;Gruppenreisen;ja;;;;;;;SBB;7000-2023-04-09T00:00:00-1200;8507000
7000;Bern;07.04.2023;Karfreitag;Friday;ja;1200;Gruppenreisen;ja;;;;;;;SBB;7000-2023-04-07T00:00:00-1200;8507000
7006;Münsingen BLS;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;ja;;;;;;;BLS;7006-2023-08-01T00:00:00-9999;8507006
7006;Münsingen BLS;18.05.2023;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;BLS;7006-2023-05-18T00:00:00-9999;8507006
7006;Münsingen BLS;10.04.2023;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;BLS;7006-2023-04-10T00:00:00-9999;8507006
7100;Thun;01.08.2023;Bundesfeiertag;Tuesday;ja;9999;Alle Services;;08:00;18:00;;;;;SBB;7100-2023-08-01T00:00:00-9999;8507100
