Date Created,Tweets,Einschr_type,haltestellen,linien,von,bis
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,olten,IC5,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,olten,IC6,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,olten,IC8,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,olten,IR15,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,olten,IR16,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IC1,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IC5,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IC6,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IC8,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IR15,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 14:53:34+00:00,"einschränkungen im bahnverkehr: olten - bern: 13.02.2023 15:16 - 18:16

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5, ic6, ic8, ic61, ic81, ir15, ir16.
dauer der… ",Einschränkungen,bern,IR16,2023-02-13 15:16:00,2023-02-13 18:16:00
2023-02-13 06:51:05+00:00,"einschränkungen im bahnverkehr: arth-goldau - bellinzona: 13.02.2023 06:09 - 12:00

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb - milano centrale), ic2,… ",Einschränkungen,zürich hb,EC,2023-02-13 06:09:00,2023-02-13 12:00:00
2023-02-13 06:51:05+00:00,"einschränkungen im bahnverkehr: arth-goldau - bellinzona: 13.02.2023 06:09 - 12:00

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb - milano centrale), ic2,… ",Einschränkungen,zürich hb,IC2,2023-02-13 06:09:00,2023-02-13 12:00:00
2023-02-12 18:01:32+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 12.02.2023 06:00 - 13.02.2023 01:00

grund: gleisschaden.
es ist mit verspätungen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb-münchen hbf), ic5.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,EC,2023-02-12 06:00:00,2023-02-13 01:00:00
2023-02-12 18:01:32+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 12.02.2023 06:00 - 13.02.2023 01:00

grund: gleisschaden.
es ist mit verspätungen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb-münchen hbf), ic5.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,IC5,2023-02-12 06:00:00,2023-02-13 01:00:00
2023-02-12 05:01:03+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 12.02.2023 06:00 - 22:00

grund: gleisschaden.
es ist mit verspätungen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb-münchen hbf), ic5.
dauer der einschränkung: bis mindestens 23:59… ",Einschränkungen,zürich hb,EC,2023-02-12 06:00:00,2023-02-12 22:00:00
2023-02-12 05:01:03+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 12.02.2023 06:00 - 22:00

grund: gleisschaden.
es ist mit verspätungen und umleitungen zu rechnen.
betroffene linien: ec (zürich hb-münchen hbf), ic5.
dauer der einschränkung: bis mindestens 23:59… ",Einschränkungen,zürich hb,IC5,2023-02-12 06:00:00,2023-02-12 22:00:00
2023-02-11 19:26:04+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 11.02.2023 19:52 - 20:30

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec, ic5, ic8, ic81, ir36, ir75.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,EC,2023-02-11 19:52:00,2023-02-11 20:30:00
2023-02-11 19:26:04+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 11.02.2023 19:52 - 20:30

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec, ic5, ic8, ic81, ir36, ir75.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,IC5,2023-02-11 19:52:00,2023-02-11 20:30:00
2023-02-11 19:26:04+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 11.02.2023 19:52 - 20:30

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec, ic5, ic8, ic81, ir36, ir75.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,IC8,2023-02-11 19:52:00,2023-02-11 20:30:00
2023-02-11 19:26:04+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 11.02.2023 19:52 - 20:30

grund: gleisschaden.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ec, ic5, ic8, ic81, ir36, ir75.
dauer der einschränkung: bis… ",Einschränkungen,zürich hb,IR36,2023-02-11 19:52:00,2023-02-11 20:30:00
2023-02-11 12:43:32+00:00,"einschränkungen im bahnverkehr: fribourg/freiburg - bern: 11.02.2023 07:28 - 20:05

grund: betriebsstörung.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: re.
dauer der einschränkung: bis voraussichtlich 20:05 uhr. ",Einschränkungen,bern,EC,2023-02-11 07:28:00,2023-02-11 20:05:00
2023-02-10 06:50:03+00:00,"endmeldung: zürich hb - pfäffikon sz: 10.02.2023 06:34 - 07:20

die störung zwischen thalwil und horgen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,zürich hb,EC,2023-02-10 06:34:00,2023-02-10 07:20:00
2023-02-08 12:40:03+00:00,"endmeldung: bern - thun: 08.02.2023 13:10 - 13:32

die störung zwischen wichtrach und thun konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,bern,EC,2023-02-08 13:10:00,2023-02-08 13:32:00
2023-02-07 16:59:07+00:00,"endmeldung: fribourg/freiburg - bern: 07.02.2023 16:30 - 18:00

die störung zwischen wünnewil und flamatt konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-02-07 16:30:00,2023-02-07 18:00:00
2023-02-07 07:44:02+00:00,"einschränkungen im bahnverkehr: zürich hb - ziegelbrücke: 07.02.2023 07:49 - 10:49

grund: technische störung an der bahnanlage.
es ist mit verspätungen zu rechnen.
dauer der einschränkung: unbestimmt. ",Einschränkungen,zürich hb,EC,2023-02-07 07:49:00,2023-02-07 10:49:00
2023-02-06 09:50:04+00:00,"endmeldung: lausanne - bern: 06.02.2023 10:05 - 10:23

die störung im bahnhof fribourg/freiburg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-02-06 10:05:00,2023-02-06 10:23:00
2023-02-06 09:17:02+00:00,"einschränkungen im bahnverkehr: lausanne - bern: 06.02.2023 10:05 - 13:05

grund: zug blockiert strecke in fribourg/freiburg.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic1, re2, re3, s21, ir15, s1, s20, s21, s30.
dauer der… ",Einschränkungen,bern,IC1,2023-02-06 10:05:00,2023-02-06 13:05:00
2023-02-06 09:17:02+00:00,"einschränkungen im bahnverkehr: lausanne - bern: 06.02.2023 10:05 - 13:05

grund: zug blockiert strecke in fribourg/freiburg.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic1, re2, re3, s21, ir15, s1, s20, s21, s30.
dauer der… ",Einschränkungen,bern,IR15,2023-02-06 10:05:00,2023-02-06 13:05:00
2023-02-05 18:26:32+00:00,"endmeldung: olten - luzern: 05.02.2023 16:39 - 19:20

die störung zwischen rothenburg station und emmenbrücke konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,olten,EC,2023-02-05 16:39:00,2023-02-05 19:20:00
2023-02-05 18:26:32+00:00,"endmeldung: olten - luzern: 05.02.2023 16:39 - 19:20

die störung zwischen rothenburg station und emmenbrücke konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,luzern,EC,2023-02-05 16:39:00,2023-02-05 19:20:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,olten,IC2,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,olten,IR26,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,olten,IR27,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,luzern,IC2,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,luzern,IR26,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:52:32+00:00,"einschränkungen im bahnverkehr: olten - luzern: 05.02.2023 16:39 - 20:30

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir25, ir26, ir27, re (luzern - olten), s1.
dauer der einschränkung: bis voraussichtlich 19:30 uhr.
… ",Einschränkungen,luzern,IR27,2023-02-05 16:39:00,2023-02-05 20:30:00
2023-02-05 17:17:32+00:00,"einschränkungen im bahnverkehr: wattwil - st. gallen: 05.02.2023 18:00 - 21:00

grund: technische störung an der bahnanlage.
es ist mit verspätungen zu rechnen.
betroffene linien: irvae, s2, s4.
dauer der einschränkung: unbestimmt. ",Einschränkungen,st. gallen,EC,2023-02-05 18:00:00,2023-02-05 21:00:00
2023-02-05 12:34:02+00:00,"endmeldung: olten - bern: 05.02.2023 05:17 - 14:00

die störung zwischen olten und bern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IC1,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IC6,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IC8,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IR16,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IR15,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IC1,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IC6,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IC8,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IR16,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 11:52:33+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 14:00

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IR15,2023-02-05 05:17:00,2023-02-05 14:00:00
2023-02-05 05:43:02+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 09:40

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5. ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,olten,IC5,2023-02-05 05:17:00,2023-02-05 09:40:00
2023-02-05 05:43:02+00:00,"einschränkungen im bahnverkehr: olten - bern: 05.02.2023 05:17 - 09:40

grund: zug blockiert strecke.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ic1, ic5. ic6, ic8, ic61, ic81, ir16, ir15, s23.
dauer der… ",Einschränkungen,bern,IC5,2023-02-05 05:17:00,2023-02-05 09:40:00
2023-02-03 18:09:33+00:00,"einschränkungen im bahnverkehr: basel sbb - mannheim hbf: 03.02.2023 13:10 - 22:10

grund: ereignis im ausland.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ice, ec, re.
dauer der einschränkung: bis mindestens 23:00 uhr. ",Einschränkungen,basel sbb,EC,2023-02-03 13:10:00,2023-02-03 22:10:00
2023-02-03 18:09:33+00:00,"einschränkungen im bahnverkehr: basel sbb - mannheim hbf: 03.02.2023 13:10 - 22:10

grund: ereignis im ausland.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ice, ec, re.
dauer der einschränkung: bis mindestens 23:00 uhr. ",Einschränkungen,basel sbb,ICE,2023-02-03 13:10:00,2023-02-03 22:10:00
2023-02-03 10:47:03+00:00,"endmeldung: bern - thun: 03.02.2023 11:10 - 11:50

die störung zwischen kiesen und uttigen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-02-03 11:10:00,2023-02-03 11:50:00
2023-02-03 10:18:34+00:00,"einschränkungen im bahnverkehr: bern - thun: 03.02.2023 11:10 - 14:10

grund: tiere in gleisnähe.
es ist mit verspätungen zu rechnen.
betroffene linien: ice, ec, ic8, ic61, re, s1.
dauer der einschränkung: unbestimmt.
die sbb wird so schnell wie möglich… ",Einschränkungen,bern,ICE,2023-02-03 11:10:00,2023-02-03 14:10:00
2023-02-03 10:18:34+00:00,"einschränkungen im bahnverkehr: bern - thun: 03.02.2023 11:10 - 14:10

grund: tiere in gleisnähe.
es ist mit verspätungen zu rechnen.
betroffene linien: ice, ec, ic8, ic61, re, s1.
dauer der einschränkung: unbestimmt.
die sbb wird so schnell wie möglich… ",Einschränkungen,bern,IC8,2023-02-03 11:10:00,2023-02-03 14:10:00
2023-02-03 10:18:34+00:00,"einschränkungen im bahnverkehr: bern - thun: 03.02.2023 11:10 - 14:10

grund: tiere in gleisnähe.
es ist mit verspätungen zu rechnen.
betroffene linien: ice, ec, ic8, ic61, re, s1.
dauer der einschränkung: unbestimmt.
die sbb wird so schnell wie möglich… ",Einschränkungen,bern,IC6,2023-02-03 11:10:00,2023-02-03 14:10:00
